Open,High,Low,Close,Adj Close,Volume,Daily Return,Date,MA30,MA90
1487.9200439453125,1519.81005859375,1484.3800048828125,1498.5799560546875,1498.5799560546875,1227400000,0.007164304394414511,2000-03-31,1421.0366617838542,
1498.5799560546875,1507.18994140625,1486.9599609375,1505.969970703125,1505.969970703125,1021700000,0.004931344916619063,2000-04-03,1426.3659952799478,
1505.97998046875,1526.449951171875,1416.4100341796875,1494.72998046875,1494.72998046875,1515460000,-0.007463621754109195,2000-04-04,1431.1179931640625,
1494.72998046875,1506.550048828125,1478.050048828125,1487.3699951171875,1487.3699951171875,1110300000,-0.004923956465537893,2000-04-05,1435.3406616210937,
1487.3699951171875,1511.760009765625,1487.3699951171875,1501.3399658203125,1501.3399658203125,1008000000,0.009392397822321596,2000-04-06,1440.2709920247396,
1501.3399658203125,1518.6800537109375,1501.3399658203125,1516.3499755859375,1516.3499755859375,891600000,0.009997742088630579,2000-04-07,1446.3706583658854,
1516.3499755859375,1527.18994140625,1503.3499755859375,1504.4599609375,1504.4599609375,853700000,-0.007841207399263528,2000-04-10,1451.5843221028647,
1504.4599609375,1512.800048828125,1486.780029296875,1500.5899658203125,1500.5899658203125,971400000,-0.0025723483626483024,2000-04-11,1456.0566528320312,
1500.5899658203125,1509.0799560546875,1466.1500244140625,1467.1700439453125,1467.1700439453125,1175900000,-0.022271188423368282,2000-04-12,1458.9893229166667,
1467.1700439453125,1477.52001953125,1439.3399658203125,1440.510009765625,1440.510009765625,1032000000,-0.018171059509909937,2000-04-13,1460.94765625,
1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1356.56005859375,1279700000,-0.05827793670488546,2000-04-14,1459.1939900716145,
1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1401.43994140625,1204700000,0.033083594440355135,2000-04-17,1459.5326538085938,
1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1441.6099853515625,1109400000,0.02866340737013995,2000-04-18,1462.3989868164062,
1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1427.469970703125,1001400000,-0.00980848828193237,2000-04-19,1464.4246541341147,
1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,1434.5400390625,896200000,0.00495286661329386,2000-04-20,1465.519657389323,
1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,1429.8599853515625,868700000,-0.0032624071712881175,2000-04-24,1466.679325358073,
1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1477.43994140625,1071100000,0.03327595466837896,2000-04-25,1469.8066569010416,
1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,1460.989990234375,999600000,-0.011134091282396064,2000-04-26,1473.2013224283853,
1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1464.9200439453125,1111000000,0.002689993591473483,2000-04-27,1475.627323404948,
1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,1452.4300537109375,984600000,-0.008526055934586774,2000-04-28,1475.4259928385416,
1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,1468.25,966300000,0.010892053802276314,2000-05-01,1475.5519938151042,
1468.25,1468.25,1445.219970703125,1446.2900390625,1446.2900390625,1011500000,-0.01495655435893073,2000-05-02,1475.2073282877604,
1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,1415.0999755859375,991600000,-0.02156556612723426,2000-05-03,1472.581660970052,
1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,1409.5699462890625,925800000,-0.0039078718057253825,2000-05-04,1469.5459920247397,
1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,1432.6300048828125,805500000,0.016359641218557153,2000-05-05,1466.3886596679688,
1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,1424.1700439453125,787600000,-0.005905195974303279,2000-05-08,1462.945662434896,
1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,1412.1400146484375,896600000,-0.0084470455954464,2000-05-09,1459.2216634114584,
1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1383.050048828125,1006400000,-0.020599916097947757,2000-05-10,1455.0656656901042,1429.0782199435764
1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,1407.81005859375,953600000,0.01790246837893128,2000-05-11,1451.7086669921875,1428.5514431423612
1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,1420.9599609375,858200000,0.009340679350512193,2000-05-12,1449.4766642252605,1428.7907755533854
1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,1452.3599853515625,854600000,0.022097754530216118,2000-05-15,1447.9359985351562,1429.3491088867188
1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,1466.0400390625,955500000,0.009419189353131463,2000-05-16,1446.605000813802,1430.0445543077258
1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,1447.800048828125,820500000,-0.012441672634015521,2000-05-17,1445.0406697591145,1430.1148885091145
1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,1437.2099609375,807900000,-0.0073146066676795796,2000-05-18,1443.3686686197916,1429.8883327907986
1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,1406.949951171875,853700000,-0.021054689703017493,2000-05-19,1440.2223347981771,1429.537109375
1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,1400.719970703125,869000000,-0.004428004324930623,2000-05-22,1436.3680013020833,1429.1867757161458
1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,1373.8599853515625,869900000,-0.01917584236203862,2000-05-23,1432.014668782552,1428.3443305121527
1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1399.050048828125,1152300000,0.01833524794749475,2000-05-24,1428.6300048828125,1427.6098863389757
1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,1381.52001953125,984500000,-0.012529951527866068,2000-05-25,1425.7750040690105,1426.791886393229
1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,1378.02001953125,722600000,-0.0025334413910176323,2000-05-26,1423.6920043945313,1425.9265530056423
1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,1422.449951171875,844200000,0.03224186224503356,2000-05-30,1425.8883341471353,1425.6696641710068
1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,1420.5999755859375,960500000,-0.0013005558363676784,2000-05-31,1426.527001953125,1425.4389973958334
1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,1448.81005859375,960100000,0.01985786533339695,2000-06-01,1426.7670043945313,1425.9643310546876
1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1477.260009765625,1162400000,0.01963677088181548,2000-06-02,1428.4266723632813,1426.7113308376736
1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,1467.6300048828125,838600000,-0.0065188286551806085,2000-06-05,1429.5296712239583,1427.4173312717014
1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,1457.8399658203125,950100000,-0.006670645210256287,2000-06-06,1430.4623372395833,1428.075996907552
1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,1471.3599853515625,854600000,0.009274008017500446,2000-06-07,1430.2596720377603,1429.3115519205728
1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,1461.6700439453125,854300000,-0.006585704044367313,2000-06-08,1430.2823404947917,1430.0583306206597
1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,1456.949951171875,786000000,-0.00322924643149769,2000-06-09,1430.016670735677,1430.587996419271
1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,1446.0,774100000,-0.007515667345379673,2000-06-12,1429.802335611979,1430.9977742513022
1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,1469.43994140625,935900000,0.0162101946101314,2000-06-13,1429.8420003255208,1431.4918850368924
1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,1470.5400390625,929700000,0.0007486509827663301,2000-06-14,1430.6503336588542,1432.0048855251737
1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1478.72998046875,1011400000,0.00556934268275433,2000-06-15,1432.7713338216147,1432.610329861111
1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1464.4599609375,1250800000,-0.00965018611898738,2000-06-16,1434.6010009765625,1432.8629964192708
1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,1486.0,921700000,0.01470852029898495,2000-06-19,1436.380000813802,1433.688441297743
1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1475.949951171875,1031500000,-0.00676315533521199,2000-06-20,1438.1059977213542,1434.3453301323784
1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1479.1300048828125,1009600000,0.0021545809926770687,2000-06-21,1440.3389973958333,1435.3676635742188
1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1452.1800537109375,1022700000,-0.01822013689324775,2000-06-22,1442.643330891927,1436.059220377604
1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,1441.47998046875,847600000,-0.007368282751745725,2000-06-23,1443.7656616210938,1436.4973307291666
1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,1455.31005859375,889000000,0.009594360180085637,2000-06-26,1444.910664876302,1437.2488864474826
1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1450.550048828125,1042500000,-0.0032707873744957094,2000-06-27,1444.8503336588542,1437.9409979926215
1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1454.8199462890625,1095100000,0.002943640217300425,2000-06-28,1444.4763305664062,1439.1491088867188
1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1442.3900146484375,1110900000,-0.008543965644911,2000-06-29,1444.29599609375,1440.1515530056424
1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1454.5999755859375,1459700000,0.00846508975623772,2000-06-30,1444.875663248698,1441.1949978298612
1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,1469.5400390625,451900000,0.010270908653456035,2000-07-03,1446.9619995117187,1442.4851087782117
1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1446.22998046875,1019300000,-0.015862145960052088,2000-07-05,1448.4789998372396,1443.7392198350694
1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,1456.6700439453125,947300000,0.00721881278742309,2000-07-06,1451.2393351236979,1444.946108669705
1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,1478.9000244140625,931700000,0.015260820774855244,2000-07-07,1453.9010009765625,1446.1958862304687
1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,1475.6199951171875,838700000,-0.002217884402412218,2000-07-10,1457.037666829427,1447.2673312717013
1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,1480.8800048828125,980500000,0.0035646099829429456,2000-07-11,1460.4663330078124,1448.3686645507812
1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1492.9200439453125,1001200000,0.008130327253255576,2000-07-12,1462.8153361002603,1449.2992201063369
1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1495.8399658203125,1026800000,0.0019558461197182186,2000-07-13,1465.3233357747397,1450.4609971788195
1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,1509.97998046875,960600000,0.009452892670027913,2000-07-14,1467.3623331705728,1452.1761081271702
1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,1510.489990234375,906000000,0.0003377592896738335,2000-07-17,1468.4699991861978,1453.7737752278647
1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,1493.739990234375,908300000,-0.011089116848368552,2000-07-18,1469.34033203125,1454.7965535481771
1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,1481.9599609375,909400000,-0.007886264928226638,2000-07-19,1470.1443318684896,1455.761998155382
1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,1495.5699462890625,1064600000,0.009183773995454336,2000-07-20,1470.9513305664063,1457.005886501736
1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,1480.18994140625,968300000,-0.01028370817491664,2000-07-21,1471.5686604817708,1458.3507744683159
1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,1464.2900390625,880300000,-0.010741798669868241,2000-07-24,1471.813330078125,1459.15244140625
1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,1474.469970703125,969400000,0.006952127904347849,2000-07-25,1472.7623291015625,1459.3302191840278
1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,1452.4200439453125,1235800000,-0.01495447665665084,2000-07-26,1472.194999186198,1459.196331108941
1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,1449.6199951171875,1156400000,-0.0019278505827550196,2000-07-27,1471.497664388021,1459.1184421115452
1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,1419.8900146484375,980000000,-0.020508809597612254,2000-07-28,1469.5363321940104,1458.2964423285591
1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,1430.8299560546875,952600000,0.007704780858649007,2000-07-31,1468.41533203125,1457.5207750108507
1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,1438.0999755859375,938700000,0.0050809807975338295,2000-08-01,1466.8186645507812,1456.5291083441841
1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,1438.699951171875,994500000,0.00041720019200552905,2000-08-02,1465.5769978841147,1455.5428860134548
1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,1452.56005859375,1095600000,0.009633772080540837,2000-08-03,1464.6913330078125,1454.7506646050347
1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,1462.9300537109375,956000000,0.007139116249160082,2000-08-04,1465.049666341146,1454.252887641059
1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,1479.3199462890625,854800000,0.01120346973291686,2000-08-07,1466.3109985351562,1453.9284423828126
1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,1482.800048828125,992200000,0.002352501598989809,2000-08-08,1467.2273315429688,1453.8715535481772
1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,1472.8699951171875,1054000000,-0.006696825859147548,2000-08-09,1467.971329752604,1453.5858873155382
1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,1460.25,940800000,-0.008568302130551153,2000-08-10,1468.1523315429688,1453.077887641059
1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,1471.8399658203125,835500000,0.00793697368280255,2000-08-11,1469.1339965820312,1452.8235541449653
1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,1491.56005859375,783800000,0.013398258799452334,2000-08-14,1470.3659993489584,1452.870110405816
1491.56005859375,1493.1199951171875,1482.739990234375,1484.4300537109375,1484.4300537109375,895900000,-0.004780233180509463,2000-08-15,1470.8623331705728,1452.6822224934897
1484.4300537109375,1496.0899658203125,1475.739990234375,1479.8499755859375,1479.8499755859375,929800000,-0.0030854118815165643,2000-08-16,1471.982999674479,1452.2766669379341
1479.8499755859375,1499.3199462890625,1479.8499755859375,1496.0699462890625,1496.0699462890625,922400000,0.010960550711704986,2000-08-17,1473.2963297526042,1452.1834445529514
1496.0699462890625,1499.469970703125,1488.989990234375,1491.719970703125,1491.719970703125,821400000,-0.0029076017446426627,2000-08-18,1473.7236612955728,1452.0848890516493
1491.719970703125,1502.8399658203125,1491.1300048828125,1499.47998046875,1499.47998046875,731600000,0.0052020552905565065,2000-08-21,1474.518994140625,1452.4438883463542
1499.47998046875,1508.449951171875,1497.4200439453125,1498.1300048828125,1498.1300048828125,818800000,-0.000900295838238141,2000-08-22,1475.093994140625,1453.084110514323
1498.1300048828125,1507.199951171875,1489.52001953125,1505.969970703125,1505.969970703125,871000000,0.005233167879129308,2000-08-23,1475.5289916992188,1454.7442206488715
1505.969970703125,1511.1600341796875,1501.25,1508.31005859375,1508.31005859375,837100000,0.0015538742047640497,2000-08-24,1475.9446614583333,1455.9316663953994
1508.31005859375,1513.469970703125,1505.0899658203125,1506.449951171875,1506.449951171875,685600000,-0.001233239420022958,2000-08-25,1475.826993815104,1456.6521104600695
1506.449951171875,1523.949951171875,1506.449951171875,1514.0899658203125,1514.0899658203125,733600000,0.005071535660706283,2000-08-28,1475.9469930013022,1457.6145548502604
1514.0899658203125,1514.81005859375,1505.4599609375,1509.8399658203125,1509.8399658203125,795600000,-0.002806966624138041,2000-08-29,1476.4836588541666,1458.451220703125
1509.8399658203125,1510.489990234375,1500.0899658203125,1502.5899658203125,1502.5899658203125,818400000,-0.004801833415544188,2000-08-30,1477.1713256835938,1459.2593315972222
1502.5899658203125,1525.2099609375,1502.5899658203125,1517.6800537109375,1517.6800537109375,1056600000,0.010042718395491868,2000-08-31,1477.908329264323,1459.7064439561632
1517.6800537109375,1530.0899658203125,1515.530029296875,1520.77001953125,1520.77001953125,767700000,0.0020359797262652357,2000-09-01,1479.2609985351562,1460.3706665039062
1520.77001953125,1520.77001953125,1504.2099609375,1507.0799560546875,1507.0799560546875,838500000,-0.009002060338342388,2000-09-05,1480.6873291015625,1460.8391099717883
1507.0799560546875,1512.6099853515625,1492.1199951171875,1492.25,1492.25,995100000,-0.009840191952064758,2000-09-06,1481.2799967447916,1461.2815538194445
1492.25,1505.3399658203125,1492.25,1502.510009765625,1502.510009765625,985500000,0.006875530082509629,2000-09-07,1482.9496622721354,1461.662220594618
1502.510009765625,1502.510009765625,1489.8800048828125,1494.5,1494.5,961000000,-0.0053310857921502475,2000-09-08,1484.445662434896,1462.197886827257
1494.5,1506.760009765625,1483.010009765625,1489.260009765625,1489.260009765625,899300000,-0.0035061828266143014,2000-09-11,1486.7579956054688,1463.0218872070313
1489.260009765625,1496.9300537109375,1479.6700439453125,1481.989990234375,1481.989990234375,991200000,-0.00488163214185422,2000-09-12,1488.463330078125,1463.826554361979
1481.989990234375,1487.449951171875,1473.6099853515625,1484.9100341796875,1484.9100341796875,1068300000,0.001970353352285903,2000-09-13,1490.0236653645834,1464.407443576389
1484.9100341796875,1494.1600341796875,1476.72998046875,1480.8699951171875,1480.8699951171875,1014000000,-0.002720729855348991,2000-09-14,1491.4293334960937,1465.037443033854
1480.8699951171875,1480.9599609375,1460.219970703125,1465.81005859375,1465.81005859375,1268400000,-0.010169654711820741,2000-09-15,1491.8710001627603,1465.6337768554688
1465.81005859375,1467.77001953125,1441.9200439453125,1444.510009765625,1444.510009765625,962500000,-0.014531247553697058,2000-09-18,1491.2569986979167,1466.3166653103299
1444.510009765625,1461.1600341796875,1444.510009765625,1459.9000244140625,1459.9000244140625,1024900000,0.010654141919677285,2000-09-19,1490.60966796875,1466.8954427083333
1459.9000244140625,1460.489990234375,1430.949951171875,1451.3399658203125,1451.3399658203125,1104000000,-0.005863455339817247,2000-09-20,1489.5609985351562,1467.2329983181423
1451.3399658203125,1452.77001953125,1436.300048828125,1449.050048828125,1449.050048828125,1105400000,-0.0015777950350132075,2000-09-21,1488.767000325521,1467.1962212456597
1449.050048828125,1449.050048828125,1421.8800048828125,1448.719970703125,1448.719970703125,1185500000,-0.0002277893198147085,2000-09-22,1488.382666015625,1467.0037760416667
