Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return
2000-02-03 00:00:00-05:00,31.8383050856458,32.501196924538604,31.233903703125883,32.32572555541992,49186000,0.0,0.0,0.027898533957941174
2000-02-04 00:00:00-05:00,32.55968819895098,33.6905037172379,32.48657512664795,33.2420768737793,55365400,0.0,0.0,0.02834743235038495
2000-02-07 00:00:00-05:00,33.32007189233026,33.339568716140874,32.52070211609531,33.26158142089844,40005800,0.0,0.0,0.0005867427355155108
2000-02-08 00:00:00-05:00,33.2030773021878,34.31439580261335,33.2030773021878,34.294898986816406,56229000,0.0,0.0,0.03106639918415688
2000-02-09 00:00:00-05:00,34.13893434176079,34.13893434176079,32.40371723358448,32.442710876464844,55090000,0.0,0.0,-0.054007685255570426
2000-02-10 00:00:00-05:00,32.40860193630434,33.242091322844885,31.974797518748158,33.066619873046875,54527800,0.0,0.0,0.019231099366441518
2000-02-11 00:00:00-05:00,32.71567181843083,32.71567181843083,30.921963947575268,31.17542266845703,115559000,0.0,0.0,-0.05719354478476313
2000-02-14 00:00:00-05:00,31.579977431590464,31.740826213075643,30.902462867152884,31.07793426513672,81028600,0.0,0.0,-0.0031270916310286445
2000-02-15 00:00:00-05:00,31.116937844150037,31.194925157042643,30.610020310348094,30.746498107910156,71027600,0.0,0.0,-0.010664677851460969
2000-02-16 00:00:00-05:00,30.96094827981673,31.253400562056814,30.298056440072543,30.454030990600586,65202600,0.0,0.0,-0.009512209041924291
2000-02-17 00:00:00-05:00,30.72699146916905,31.09743108713492,30.30293559070812,31.07793426513672,80343400,0.0,0.0,0.02048672225784154
2000-02-18 00:00:00-05:00,31.194923897466715,31.214420724902634,29.596184047721547,29.654674530029297,79063000,0.0,0.0,-0.0457964716369208
2000-02-22 00:00:00-05:00,29.6741637243262,30.298062041789034,28.95278129475979,29.26473045349121,66296200,0.0,0.0,-0.013149497767821261
2000-02-23 00:00:00-05:00,29.167228081498287,29.869113249234875,28.718801446555464,29.40118980407715,75847200,0.0,0.0,0.004662928667762856
2000-02-24 00:00:00-05:00,29.40121152973427,29.9081289699021,28.69932584334804,29.557186126708984,69733200,0.0,0.0,0.005305782645918855
2000-02-25 00:00:00-05:00,29.5376780586321,29.542552262932205,28.231391306204145,28.48484992980957,65301400,0.0,0.0,-0.036280050215281134
2000-02-28 00:00:00-05:00,28.153408193750998,28.738312796114247,27.49051631107265,28.562841415405273,76131800,0.0,0.0,0.002737998823511001
2000-02-29 00:00:00-05:00,28.62133032525336,28.62133032525336,27.72447665021136,27.880451202392578,58437400,0.0,0.0,-0.023890837857771796
2000-03-01 00:00:00-05:00,27.958429424498547,29.352451533181704,27.743964484701138,28.328868865966797,106889800,0.0,0.0,0.01608358703806556
2000-03-02 00:00:00-05:00,28.64082960463272,29.752148384390424,28.426364576960182,29.128250122070312,106932600,0.0,0.0,0.028217902376746817
2000-03-03 00:00:00-05:00,29.557174985213457,30.84396492520296,29.2842195433975,29.98610496520996,101435200,0.0,0.0,0.029450957044949932
2000-03-06 00:00:00-05:00,29.94710802801724,30.376037960710196,28.114407406510978,28.270381927490234,93609400,0.0,0.0,-0.057217269122158965
2000-03-07 00:00:00-05:00,29.986125222125253,30.41505549188257,28.67983758240978,28.9722900390625,135061000,0.0,0.0,0.024828391543225914
2000-03-08 00:00:00-05:00,29.264736817973045,30.005616231086286,28.387379618233677,29.81064796447754,94290000,0.0,0.0,0.028936543306887552
2000-03-09 00:00:00-05:00,29.73265591263771,31.194917678833008,29.635171794891356,31.194917678833008,88198800,0.0,0.0,0.04643541180335853
2000-03-10 00:00:00-05:00,31.058443279549625,31.97479408566314,31.038946453887636,31.50687026977539,85589000,0.0,0.0,0.01000010944584262
2000-03-13 00:00:00-05:00,30.454018281430614,31.272884329971,30.41502466007155,30.570999145507812,61831800,0.0,0.0,-0.029703715927803853
2000-03-14 00:00:00-05:00,30.765966102108848,30.960934201615242,29.674144744873047,29.674144744873047,73489200,0.0,0.0,-0.029336770982395288
2000-03-15 00:00:00-05:00,29.498677664940512,30.14207248512758,29.22572228667933,29.75213623046875,53208000,0.0,0.0,0.0026282639741177505
2000-03-16 00:00:00-05:00,29.927607545065225,30.16156929786052,29.08924459754874,29.75213623046875,77300800,0.0,0.0,0.0
2000-03-17 00:00:00-05:00,29.71315087372402,31.038934508509605,29.479189055820683,30.999940872192383,81161600,0.0,0.0,0.04194000162064904
2000-03-20 00:00:00-05:00,30.80496752522264,31.116916563452744,30.103082189204912,30.37603759765625,47773000,0.0,0.0,-0.020125950469014886
2000-03-21 00:00:00-05:00,30.181070592281593,32.16974578634666,30.103083329769238,32.052764892578125,81648800,0.0,0.0,0.055199013022397825
2000-03-22 00:00:00-05:00,32.07227771565066,32.949634856808274,31.545863430956086,32.20875549316406,93975800,0.0,0.0,0.004866681582968768
2000-03-23 00:00:00-05:00,33.32006485582064,35.211256366069094,33.26157439674079,34.89930725097656,148224000,0.0,0.0,0.0835347940836626
2000-03-24 00:00:00-05:00,35.13326879073337,35.87414793282431,34.177924633826635,34.840816497802734,112196800,0.0,0.0,-0.0016759860805601878
2000-03-27 00:00:00-05:00,33.61739051750114,33.76849086635464,32.42321034107838,32.46220397949219,111434000,0.0,0.0,-0.06827086037035202
2000-03-28 00:00:00-05:00,32.32574558429478,33.51505226743228,31.935808966872646,32.54021072387695,81114400,0.0,0.0,0.002403002101583951
2000-03-29 00:00:00-05:00,32.81314781567098,33.9829570069605,32.79365099581616,33.43704605102539,64363800,0.0,0.0,0.02756083341803217
2000-03-30 00:00:00-05:00,33.12509471934825,33.885470642864775,31.974782424797603,32.247737884521484,64178400,0.0,0.0,-0.03556857757976006
2000-03-31 00:00:00-05:00,33.066608814912684,33.76849437938017,32.48170417785644,33.144596099853516,64281400,0.0,0.0,0.027811507850369566
2000-04-03 00:00:00-04:00,29.459699969180186,30.103095137269495,28.0754255166244,28.34838104248047,260118200,0.0,0.0,-0.1447057928515304
2000-04-04 00:00:00-04:00,28.562836569635987,28.699314287033566,26.496173991901234,27.626989364624023,181244400,0.0,0.0,-0.02544736776239287
2000-04-05 00:00:00-04:00,27.52950946570478,27.607496744644454,26.78863031577788,26.944604873657227,82887600,0.0,0.0,-0.02469992231005025
2000-04-06 00:00:00-04:00,27.41253184440524,27.451525488565135,26.59853952256746,26.827627182006836,66421400,0.0,0.0,-0.004341414253387521
2000-04-07 00:00:00-04:00,27.139566007915295,27.880444965027927,26.51566793876782,27.782960891723633,82613600,0.0,0.0,0.03561007103742431
2000-04-10 00:00:00-04:00,27.646480058879202,27.646480058879202,26.827613935837647,26.847110748291016,60685400,0.0,0.0,-0.03368431993551135
2000-04-11 00:00:00-04:00,26.554660629408904,26.847112838983893,26.04774346614559,26.164724349975586,71961800,0.0,0.0,-0.025417498542515182
2000-04-12 00:00:00-04:00,25.618825564046546,25.65781921026275,24.565997116209015,24.76096534729004,153003800,0.0,0.0,-0.05365082329586468
2000-04-13 00:00:00-04:00,25.228883069396396,25.657813075213028,24.64397851601008,24.721965789794922,94316200,0.0,0.0,-0.0015750418833886393
2000-04-14 00:00:00-04:00,24.682969570964023,24.79995046940461,22.850268828728147,23.12322425842285,151217800,0.0,0.0,-0.06466886755550894
2000-04-17 00:00:00-04:00,23.16222253387803,23.70813350268997,22.772286127583786,23.669139862060547,119772200,0.0,0.0,0.023608974143769723
2000-04-18 00:00:00-04:00,23.8641005132067,25.560323343802278,23.669132371758934,25.131393432617188,91794600,0.0,0.0,0.06177890616551296
2000-04-19 00:00:00-04:00,25.404365354724305,25.42386218155065,24.371033532928152,24.546504974365234,53715400,0.0,0.0,-0.023273220397435068
2000-04-20 00:00:00-04:00,24.526993311310417,24.91692961196718,24.176050640719332,24.62447738647461,52387400,0.0,0.0,0.0031765178867950716
2000-04-24 00:00:00-04:00,20.978583359136813,21.212545255335368,20.276697670541157,20.783615112304688,313645800,0.0,0.0,-0.15597741279494437
2000-04-25 00:00:00-04:00,21.44650175764754,21.680463595003694,21.095559001613307,21.641469955444336,159517400,0.0,0.0,0.04127553548813401
2000-04-26 00:00:00-04:00,21.836437898523666,22.187380650464227,21.01757147732903,21.212539672851562,107091200,0.0,0.0,-0.019819831253415687
2000-04-27 00:00:00-04:00,21.037063677180743,21.816936288012283,21.017566861909955,21.777942657470703,77669800,0.0,0.0,0.026654186313332495
2000-04-28 00:00:00-04:00,22.070400586692234,22.148387867917297,21.290527774441625,21.758451461791992,78082600,0.0,0.0,-0.000894997107177331
2000-05-01 00:00:00-04:00,22.733296288023602,23.08423911236702,22.36285664010555,22.908767700195312,107811000,0.0,0.0,0.05286756001102755
2000-05-02 00:00:00-04:00,22.713799834891166,22.92826489770988,21.680468168582813,21.797449111938477,97716200,0.0,0.0,-0.04851062277991325
2000-05-03 00:00:00-04:00,21.953424732488696,22.089902506136493,21.466004112317986,22.01191520690918,55354800,0.0,0.0,0.009839045563053483
2000-05-04 00:00:00-04:00,21.93393153010371,22.22638395050509,21.621982281675567,21.972925186157227,43317200,0.0,0.0,-0.0017713143261479658
2000-05-05 00:00:00-04:00,21.91442437331161,22.401844844248256,21.797443460286814,22.187379837036133,36402200,0.0,0.0,0.00975994998672336
2000-05-08 00:00:00-04:00,22.128885332344897,22.265363039240416,21.738949026929127,21.777942657470703,36187600,0.0,0.0,-0.018453606625599805
2000-05-09 00:00:00-04:00,21.894933974797823,21.972921273016162,21.056570518950714,21.154054641723633,60778400,0.0,0.0,-0.028647702198492664
2000-05-10 00:00:00-04:00,21.134553385186127,21.173547026118207,20.510655130272884,20.647132873535156,67740000,0.0,0.0,-0.023963338318538696
2000-05-11 00:00:00-04:00,20.783607577750693,21.251531200514314,20.510652131138585,21.17354393005371,58390800,0.0,0.0,0.025495600756911374
2000-05-12 00:00:00-04:00,21.349014885094252,21.75844804727414,21.290524433354268,21.46599578857422,37886000,0.0,0.0,0.01381213553510996
2000-05-15 00:00:00-04:00,21.52448903676626,21.660966775224015,21.212539920291384,21.641469955444336,33899600,0.0,0.0,0.008174517902566514
2000-05-16 00:00:00-04:00,21.69995870178552,22.031404611875686,21.543984155860734,21.680461883544922,48410600,0.0,0.0,0.0018017227194300212
2000-05-17 00:00:00-04:00,21.485498528731497,21.56348581921691,20.978581140576306,21.11505889892578,53242000,0.0,0.0,-0.02607891785959926
2000-05-18 00:00:00-04:00,21.232037487516322,21.232037487516322,20.54964877120496,20.647132873535156,53640400,0.0,0.0,-0.022160772917116045
2000-05-19 00:00:00-04:00,20.393682030962704,20.569153482471947,20.120726439726113,20.29619789123535,66578000,0.0,0.0,-0.016996790036142073
2000-05-22 00:00:00-04:00,20.315685703088153,20.354679341673737,19.477322473498145,20.02323341369629,69955000,0.0,0.0,-0.013449044939443544
2000-05-23 00:00:00-04:00,19.92575158139011,20.452165762111765,19.672292901783386,19.711286544799805,57963200,0.0,0.0,-0.015579245492044591
2000-05-24 00:00:00-04:00,19.691796916456195,20.7641224911147,19.652803259195885,20.452173233032227,85482400,0.0,0.0,0.03758692698969868
2000-05-25 00:00:00-04:00,20.1402118884451,20.19870233923439,19.06788695730814,19.18486785888672,94348800,0.0,0.0,-0.0619643379559629
2000-05-26 00:00:00-04:00,19.36034488969029,19.535816293524338,18.833930678188135,19.165376663208008,55822000,0.0,0.0,-0.0010159671581830843
2000-05-30 00:00:00-04:00,19.47731933368028,20.003733369725694,19.340841620631473,19.769771575927734,68536400,0.0,0.0,0.031535770120291406
2000-05-31 00:00:00-04:00,19.85264140242463,19.872138226782525,19.36034658738783,19.516321182250977,54968200,0.0,0.0,-0.012820097222841276
2000-06-01 00:00:00-04:00,20.081728264069167,20.588645676560233,19.906256852053026,20.14021873474121,94507200,0.0,0.0,0.03196798959517211
2000-06-02 00:00:00-04:00,20.588642605737512,20.822604453529983,20.27669347534755,20.686126708984375,80463200,0.0,0.0,0.0271053647149071
2000-06-05 00:00:00-04:00,20.593512024834894,21.32951683329645,20.588637820805346,20.86159324645996,64400000,0.0,0.0,0.008482329241431996
2000-06-06 00:00:00-04:00,21.271036367228046,21.797450649460085,21.154055415620924,21.719463348388672,99019000,0.0,0.0,0.04112198391531208
2000-06-07 00:00:00-04:00,21.602474300573903,22.070397931633266,20.93958248990647,21.99241065979004,76310600,0.0,0.0,0.01256694546376158
2000-06-08 00:00:00-04:00,22.323855747427324,22.499327102647275,21.290524433354268,21.46599578857422,94765600,0.0,0.0,-0.023936205964828372
2000-06-09 00:00:00-04:00,21.719454412780816,21.738951230027478,21.31002125060093,21.46599578857422,35710200,0.0,0.0,0.0
2000-06-12 00:00:00-04:00,21.524484994478318,21.524484994478318,20.70561871751447,20.86159324645996,49260600,0.0,0.0,-0.028156277866967838
2000-06-13 00:00:00-04:00,20.822601212980995,21.212537565284013,20.62763303682949,21.17354393005371,44289200,0.0,0.0,0.014953348956062484
2000-06-14 00:00:00-04:00,21.777945662221164,22.14838520347649,21.68046157241713,21.99241065979004,79992400,0.0,0.0,0.03867405156366055
2000-06-15 00:00:00-04:00,22.08989767789429,22.674802294255127,22.031407216258206,22.57731819152832,65592600,0.0,0.0,0.02659588076934649
2000-06-16 00:00:00-04:00,22.655309583481586,22.811284176138944,22.304366750002522,22.635812759399414,68710600,0.0,0.0,0.002590855449476903
2000-06-19 00:00:00-04:00,22.635806906314297,23.02574328712936,22.460335534947518,22.98674964904785,46604800,0.0,0.0,0.015503613383739179
2000-06-20 00:00:00-04:00,23.045247692779466,23.474177852881958,23.006254041861055,23.376693725585938,62275000,0.0,0.0,0.016963863203436347
2000-06-21 00:00:00-04:00,24.02007886441893,25.638314697005598,24.00058204715885,25.170391082763672,160399600,0.0,0.0,0.07673015603633115
2000-06-22 00:00:00-04:00,25.384856685226513,25.5798248625324,24.741461700117085,24.916933059692383,87315200,0.0,0.0,-0.010069689510897373
2000-06-23 00:00:00-04:00,24.93643216403952,24.975425803076327,24.0200816466745,24.234546661376953,49811600,0.0,0.0,-0.027386452284503315
2000-06-26 00:00:00-04:00,24.176051541694303,24.9949178035904,24.176051541694303,24.799949645996094,48287000,0.0,0.0,0.023330454351771834
2000-06-27 00:00:00-04:00,24.721970844798197,24.994926358857484,24.44901533073891,24.585493087768555,31071200,0.0,0.0,-0.008647459421844528
2000-06-28 00:00:00-04:00,24.643974201507447,24.975420057065698,24.526993311310417,24.62447738647461,37459200,0.0,0.0,0.001585662673792454
2000-06-29 00:00:00-04:00,24.410021107785617,24.624486149467437,24.039581490335195,24.078575134277344,38449000,0.0,0.0,-0.02216908987059807
2000-06-30 00:00:00-04:00,24.039587478339673,24.9559383392334,23.92260651737452,24.9559383392334,52356400,0.0,0.0,0.03643750512907529
2000-07-03 00:00:00-04:00,24.858454205095768,24.975435166060926,24.760970070958138,24.9559383392334,15734800,0.0,0.0,0.0
2000-07-05 00:00:00-04:00,24.9169308212912,24.9169308212912,24.41001360583457,24.488000869750977,34824400,0.0,0.0,-0.018750545987155864
2000-07-06 00:00:00-04:00,24.604978197605913,25.482334789438138,24.48799731869495,25.24837303161621,47873200,0.0,0.0,0.031050805899165645
2000-07-07 00:00:00-04:00,25.350742513813625,25.852785674537103,25.13140326883735,25.579830169677734,54153200,0.0,0.0,0.013127861254524031
2000-07-10 00:00:00-04:00,25.170396791303563,25.365365008122335,24.76096353598414,24.780460357666016,52689800,0.0,0.0,-0.0312500046602846
2000-07-11 00:00:00-04:00,24.58548406326752,25.111898075724476,24.4879999868866,24.682968139648438,37164800,0.0,0.0,-0.003934237565018317
2000-07-12 00:00:00-04:00,24.410014622313504,25.26787456111685,24.078568736866753,25.053409576416016,58370200,0.0,0.0,0.015007977755014501
2000-07-13 00:00:00-04:00,24.585489137364704,24.955928704065677,24.137062293463522,24.936431884765625,80843200,0.0,0.0,-0.004669132610217952
2000-07-14 00:00:00-04:00,24.799948721770154,24.877935981901505,24.468502866211903,24.62447738647461,51180600,0.0,0.0,-0.012509989389524412
2000-07-17 00:00:00-04:00,24.41002454994013,24.819457869068515,24.176062653295332,24.390527725219727,53992800,0.0,0.0,-0.009500695490227251
2000-07-18 00:00:00-04:00,24.21504544604356,24.79994992541659,24.156554998106255,24.488000869750977,70617200,0.0,0.0,0.003996352421291149
2000-07-19 00:00:00-04:00,23.727631816700992,24.176058712168636,22.713797096513275,22.811281204223633,139924600,0.0,0.0,-0.06847107178922585
2000-07-20 00:00:00-04:00,22.908767861132834,23.474175748769305,22.811283742574822,23.337697982788086,54690600,0.0,0.0,0.023077036920968075
2000-07-21 00:00:00-04:00,23.318191356873243,23.396178618936364,22.42133784314735,22.557815551757812,56100600,0.0,0.0,-0.03341728184182724
2000-07-24 00:00:00-04:00,22.47983900227306,22.49933582707989,21.836443783647724,22.01191520690918,56165600,0.0,0.0,-0.024200053573276703
2000-07-25 00:00:00-04:00,22.089896207270417,22.148386665012527,21.329520256622978,21.52448844909668,64188600,0.0,0.0,-0.02214376864669665
2000-07-26 00:00:00-04:00,21.543991132815314,21.6804689046974,20.97858322073238,21.154054641723633,85404600,0.0,0.0,-0.017209877403083773
2000-07-27 00:00:00-04:00,21.173546280732026,21.87543179280049,21.05656536205395,21.641469955444336,74337600,0.0,0.0,0.023041224104590308
2000-07-28 00:00:00-04:00,22.128898714689928,22.40185429354954,21.71946534640051,21.738962173461914,75645600,0.0,0.0,0.004504879669370743
2000-07-31 00:00:00-04:00,21.894923549095434,22.18737577815726,21.602471320033608,21.777942657470703,70283800,0.0,0.0,0.001793116143160356
2000-08-01 00:00:00-04:00,21.816946062638177,21.85593971065004,21.271034990472074,21.42700958251953,47163600,0.0,0.0,-0.016114151849453417
2000-08-02 00:00:00-04:00,21.3880112983085,21.972915891698886,21.36851447852882,21.641469955444336,48269200,0.0,0.0,0.010008880245228724
2000-08-03 00:00:00-04:00,21.27102060250116,21.953408981133187,21.251523791683102,21.91441535949707,54543400,0.0,0.0,0.012612147169978716
2000-08-04 00:00:00-04:00,21.660966381673138,21.797444117651278,21.27102999316417,21.5634822845459,38107400,0.0,0.0,-0.016013800468516193
2000-08-07 00:00:00-04:00,21.894923857280187,22.18737609045846,21.75844614846366,21.83643341064453,52741800,0.0,0.0,0.012658026310261139
2000-08-08 00:00:00-04:00,21.85593119198315,23.298695606083733,21.836434375576385,23.12322425842285,138038800,0.0,0.0,0.05892861822164841
2000-08-09 00:00:00-04:00,23.006249244767005,23.357192029856673,22.8112810308283,23.16222381591797,63945600,0.0,0.0,0.0016865968629313777
2000-08-10 00:00:00-04:00,23.025745459144577,23.103732742664118,22.382350370108362,22.655305862426758,48986000,0.0,0.0,-0.02188554767106765
2000-08-11 00:00:00-04:00,22.59680938720703,22.67479664997565,22.343350783209022,22.59680938720703,35629600,0.0,0.0,-0.002582020987707878
2000-08-14 00:00:00-04:00,22.557817257637584,22.889263146470636,22.265365002784893,22.518823623657227,53427000,0.0,0.0,-0.003451184732033652
2000-08-15 00:00:00-04:00,22.46033034399542,22.772279376550912,22.304355827717675,22.34334945678711,40714200,0.0,0.0,-0.007792332752487696
2000-08-16 00:00:00-04:00,22.421345324583456,22.538326256711716,22.01191206213454,22.14838981628418,44976200,0.0,0.0,-0.008725622847191694
2000-08-17 00:00:00-04:00,22.187384316390258,22.46033983522107,22.011912911427594,22.323862075805664,36112800,0.0,0.0,0.007922574100283963
2000-08-18 00:00:00-04:00,22.187383460326934,22.284867570433818,21.83644066394215,22.14838981628418,54438800,0.0,0.0,-0.007860300288795474
2000-08-21 00:00:00-04:00,22.050905131449742,22.089898774476175,21.85593691631756,22.031408309936523,34119600,0.0,0.0,-0.0052817160668559016
2000-08-22 00:00:00-04:00,22.089899730682372,22.596817111968996,21.904679918289183,22.226377487182617,54428200,0.0,0.0,0.008849601192228773
2000-08-23 00:00:00-04:00,22.089893239968237,22.187377323110198,21.953415523569493,22.070396423339844,36726800,0.0,0.0,-0.0070178356294328115
2000-08-24 00:00:00-04:00,22.031405286336405,22.206876655873597,21.81694027912428,22.187379837036133,42405400,0.0,0.0,0.005300467261774022
2000-08-25 00:00:00-04:00,22.050905131449742,22.36285427566123,22.011911488423305,22.031408309936523,52729400,0.0,0.0,-0.007029740701479992
2000-08-28 00:00:00-04:00,21.89493347823254,22.499335025717144,21.875436654120133,22.24587631225586,56421600,0.0,0.0,0.009734647885519365
2000-08-29 00:00:00-04:00,22.206876358166667,22.69429682256892,22.109392265286214,22.128889083862305,59400200,0.0,0.0,-0.005258827602538818
2000-08-30 00:00:00-04:00,22.050898381641932,22.12888564382281,21.73894933291844,21.83643341064453,53498800,0.0,0.0,-0.013216012431055524
2000-08-31 00:00:00-04:00,22.10938851707411,22.4603311919483,21.738949026929127,21.777942657470703,72575400,0.0,0.0,-0.0026785854664945763
2000-09-01 00:00:00-04:00,21.836435618617124,22.031403793783348,21.73895153103401,21.894926071166992,37629800,0.0,0.0,0.005371646694834142
2000-09-05 00:00:00-04:00,21.836435518587763,22.050900510288177,21.77794506630583,21.875429153442383,50755200,0.0,0.0,-0.0008904765269011072
2000-09-06 00:00:00-04:00,21.85593892088031,22.050907153894407,21.621977041263392,21.66097068786621,62960800,0.0,0.0,-0.009803623237371939
2000-09-07 00:00:00-04:00,21.83645066355723,22.479846084894184,21.66097918501079,21.855947494506836,111711200,0.0,0.0,0.009001295899903727
2000-09-08 00:00:00-04:00,21.95342090905949,22.10939548034943,21.582981302245873,21.62197494506836,56709600,0.0,0.0,-0.010705211910729706
2000-09-11 00:00:00-04:00,21.563479874807527,21.738951230027478,21.232033981614283,21.46599578857422,48495200,0.0,0.0,-0.007213918103707639
2000-09-12 00:00:00-04:00,21.446507480166375,21.6219789050041,21.095564630490923,21.25153923034668,46781200,0.0,0.0,-0.009990524564515546
2000-09-13 00:00:00-04:00,21.07607742980286,21.446517273619936,20.95909642649221,21.290542602539062,40744800,0.0,0.0,0.001835319868816132
2000-09-14 00:00:00-04:00,21.427003092462407,21.446499910562917,20.491155823637843,20.530149459838867,78503000,0.0,0.0,-0.03571506639805
2000-09-15 00:00:00-04:00,20.413169799552108,20.471660257430482,19.750277943597215,20.02323341369629,99915200,0.0,0.0,-0.02469129838212858
2000-09-18 00:00:00-04:00,20.04273416125585,20.159715099940225,19.399338998491803,19.65279769897461,69037800,0.0,0.0,-0.018500294486318847
2000-09-19 00:00:00-04:00,19.847772627610425,20.510664837176982,19.76978530883789,20.276702880859375,79311200,0.0,0.0,0.03174637990179474
2000-09-20 00:00:00-04:00,20.2376946735011,20.27668830485659,19.71128065020194,20.042726516723633,67791400,0.0,0.0,-0.011539172098665507
2000-09-21 00:00:00-04:00,19.96474295581792,20.315685703088153,19.82826522076838,20.02323341369629,48952200,0.0,0.0,-0.0009725774091203787
2000-09-22 00:00:00-04:00,19.067887841477223,19.808766919162434,19.028894205809582,19.73077964782715,84476600,0.0,0.0,-0.014605721255244286
2000-09-25 00:00:00-04:00,19.730780286205057,19.808767560063576,18.85342345529673,19.106882095336914,53484200,0.0,0.0,-0.031620522028329545
2000-09-26 00:00:00-04:00,19.009400222261075,20.54964906078274,18.853425656334828,19.55531120300293,155704800,0.0,0.0,0.023469507239773924
2000-09-27 00:00:00-04:00,19.789265711282944,19.828259338300253,18.658450527781063,18.911909103393555,106155600,0.0,0.0,-0.03290165484610508
2000-09-28 00:00:00-04:00,18.970410139917963,19.301856154695564,18.911919666721918,19.126384735107422,52360400,0.0,0.0,0.011340771073999223
2000-09-29 00:00:00-04:00,19.028895244697214,19.126379339188492,18.288016126563512,18.814430236816406,74053600,0.0,0.0,-0.01631016538731478
2000-10-02 00:00:00-04:00,18.87291682043741,18.97040089492314,18.17103148414015,18.443986892700195,58562400,0.0,0.0,-0.019689320348979855
2000-10-03 00:00:00-04:00,18.580470200006474,18.658457483112482,17.625125981957872,17.644622802734375,85374000,0.0,0.0,-0.04334009206448708
2000-10-04 00:00:00-04:00,17.586132505431923,17.6446229683103,17.001227876648155,17.29368019104004,136453400,0.0,0.0,-0.01988949356514158
2000-10-05 00:00:00-04:00,17.31317882667008,17.859089870754268,17.23519153465805,17.274185180664062,81099400,0.0,0.0,-0.0011272910196452601
2000-10-06 00:00:00-04:00,17.410665143059127,17.7031175250814,17.079219110100556,17.332677841186523,61794000,0.0,0.0,0.003386131381058366
2000-10-09 00:00:00-04:00,17.352168667275187,17.39116230472974,16.533302280729618,16.90374183654785,58323600,0.0,0.0,-0.024747243822845322
2000-10-10 00:00:00-04:00,16.825751377817966,17.332668568806685,16.78675774774191,17.020719528198242,62066200,0.0,0.0,0.0069202246923500965
2000-10-11 00:00:00-04:00,16.845253777610882,17.76160438819851,16.845253777610882,17.391164779663086,101205800,0.0,0.0,0.02176437082175786
