Date,Open,High,Low,Close,Volume,Daily Return
2019-03-20 00:00:00-04:00,42.69026318041121,43.29723374695734,40.06005739204464,40.3028450012207,2350800,
2019-03-21 00:00:00-04:00,40.456613783336174,40.46470536603609,39.0079765903012,39.639225006103516,1764700,-0.016465834982544947
2019-03-22 00:00:00-04:00,39.493555008616106,40.424244542065914,38.97560723206438,39.331695556640625,844700,-0.00775821044471825
2019-03-25 00:00:00-04:00,39.331691657080974,39.97912940079237,38.84611643650939,39.77680587768555,440900,0.011316835309170159
2019-03-26 00:00:00-04:00,39.65541100572603,40.26238158234428,38.9917900889337,39.53401565551758,504700,-0.006103813939071778
2019-03-27 00:00:00-04:00,39.655416634243004,41.09595935264018,39.655416634243004,40.54563903808594,1788600,0.025588682702592402
2019-03-28 00:00:00-04:00,41.193066505144536,41.27399467157669,40.395911408220016,41.1525993347168,585400,0.014969804670256215
2019-03-29 00:00:00-04:00,40.07624438548041,42.47175419148903,39.801084266735366,41.78385543823242,1769000,0.015339398087135914
2019-04-01 00:00:00-04:00,42.32608379047091,44.01750870196205,41.476325543127324,43.297237396240234,19663400,0.03621929910812072
2019-04-02 00:00:00-04:00,44.608293363011136,46.44539148195751,43.94467239688048,45.522796630859375,17414200,0.05140187615786318
2019-04-03 00:00:00-04:00,46.19450560576527,46.29162002682019,44.9239111139094,46.03264617919922,15066200,0.011199873164080332
2019-04-04 00:00:00-04:00,46.29162168683792,48.97847776766505,46.210690427046806,48.32294845581055,13309200,0.04975386962755679
2019-04-05 00:00:00-04:00,47.25468389750357,47.73216755911433,45.538981201212394,46.323997497558594,17000800,-0.04136649401846648
2019-04-08 00:00:00-04:00,45.72511726105411,47.25468263654076,45.538979986032075,46.25115966796875,10764600,-0.0015723563061171841
2019-04-09 00:00:00-04:00,45.967907304836984,46.291626201146364,45.38521761357717,45.53898239135742,9179900,-0.015398041513422833
2019-04-10 00:00:00-04:00,45.312374080938596,45.65227609154844,44.59209980125311,45.08576965332031,9081900,-0.00995219291775662
2019-04-11 00:00:00-04:00,45.07768668835566,45.490425364024716,44.37360161234972,44.422157287597656,7346100,-0.014718887374561729
2019-04-12 00:00:00-04:00,45.2638204170418,47.20612754157718,45.2638204170418,47.181846618652344,9281700,0.062124162795334836
2019-04-15 00:00:00-04:00,47.400356123527985,47.62695748808285,46.364460643034846,46.76101303100586,5727300,-0.008919396289167603
2019-04-16 00:00:00-04:00,47.51365524145345,47.740259685759575,46.809570248188,47.34370422363281,6681600,0.01246104724550312
2019-04-17 00:00:00-04:00,47.707888534284095,47.78881671062378,47.10091795010036,47.19803237915039,6420700,-0.0030769000202081065
2019-04-18 00:00:00-04:00,47.230405716226244,47.4327292478501,46.574876362368606,46.75292205810547,5178800,-0.00943069654830675
2019-04-22 00:00:00-04:00,46.51822615178262,47.27086993852456,46.340180455543255,46.85003662109375,4401700,0.002077187023039606
2019-04-23 00:00:00-04:00,46.36446099964733,46.80957214939454,46.12976496328917,46.64771270751953,5687200,-0.004318543338835412
2019-04-24 00:00:00-04:00,46.526318956386895,46.850034742591724,45.21121604985059,45.304283142089844,5431300,-0.02879947348872114
2019-04-25 00:00:00-04:00,45.12624148553607,45.30428719054694,44.36550607840173,44.77824783325195,6260500,-0.011611160631061379
2019-04-26 00:00:00-04:00,44.75396506588619,44.996752689040484,44.4707133534082,44.7135009765625,4009800,-0.0014459443998470212
2019-04-29 00:00:00-04:00,44.551638124952966,45.06554159042053,44.34931460659514,44.91582107543945,5935200,0.004524810056430129
2019-04-30 00:00:00-04:00,45.12623485201385,46.29566759404228,44.99674792755287,45.911251068115234,6454100,0.02216212392074235
2019-05-01 00:00:00-04:00,45.98409392690729,46.51822794904999,45.22335852785928,45.425682067871094,7644400,-0.010576252856271284
2019-05-02 00:00:00-04:00,44.948194696061776,45.71702470236579,42.10757069890278,42.64979934692383,13932700,-0.06110822324692411
2019-05-03 00:00:00-04:00,43.05444399191072,43.175836246842486,41.85668917075559,43.135372161865234,7401700,0.011385113702215621
2019-05-06 00:00:00-04:00,42.204692481303375,43.7261633082376,41.84050948493689,43.26486587524414,6089500,0.003002030743886497
2019-05-07 00:00:00-04:00,42.77929428435459,43.15561623176546,42.60934323383679,42.85213088989258,7330800,-0.0095397264501339
2019-05-08 00:00:00-04:00,43.15965785090529,43.21226085846613,42.33417745988059,42.47175598144531,5390700,-0.008876452595195983
2019-05-09 00:00:00-04:00,42.29371637363364,43.00589618187571,41.71911819398056,42.83594512939453,4579700,0.008574854972050572
2019-05-10 00:00:00-04:00,42.844036336323015,43.47043176311335,42.479856394844965,42.94924545288086,4758100,0.002644982459102607
2019-05-13 00:00:00-04:00,42.309899248213945,42.52840904989123,41.079771709445,41.23353958129883,4213100,-0.03994728786246815
2019-05-14 00:00:00-04:00,41.541069575298934,42.89258930356842,41.14451408940204,42.47175598144531,4204500,0.0300293502017972
2019-05-15 00:00:00-04:00,42.06711448434006,43.15561623176546,41.8162321569953,42.85213088989258,2928700,0.00895594965777824
2019-05-16 00:00:00-04:00,43.12728227012766,43.337697372583676,42.674076473868354,42.876399993896484,3689700,0.0005663453251896211
2019-05-17 00:00:00-04:00,42.35845434055002,42.50412752904535,40.998839972735006,41.11214065551758,4440800,-0.04114756226339089
2019-05-20 00:00:00-04:00,40.788423324418645,40.90172400293566,40.399959444914664,40.529449462890625,5168400,-0.014173214610967988
2019-05-21 00:00:00-04:00,40.69130879436052,41.427766345929,40.480893674146174,40.97456359863281,4968400,0.010982486602729269
2019-05-22 00:00:00-04:00,40.836982352385185,40.95837771061524,40.43638260976553,40.63465881347656,3019100,-0.008295507146477421
2019-05-23 00:00:00-04:00,40.06005841945444,40.35140479282258,39.016068277289286,39.42071533203125,4919200,-0.029874582853460674
2019-05-24 00:00:00-04:00,39.97102930216531,40.12074980032563,39.20219940133946,39.817264556884766,2918900,0.010059412202784168
2019-05-28 00:00:00-04:00,39.95484254799707,40.003401297731166,38.92703883271158,39.29931640625,6613000,-0.01300812992552014
2019-05-29 00:00:00-04:00,39.00797669456774,40.00340807876753,38.8542088379501,39.42071533203125,3525900,0.00308908492265636
2019-05-30 00:00:00-04:00,39.51103143811356,39.89694651332874,39.428923313789724,39.79841613769531,3777600,0.009581277317846082
2019-05-31 00:00:00-04:00,39.379661419120985,39.41250592579304,38.386138583975516,38.39434814453125,3396900,-0.0352794942468625
2019-06-03 00:00:00-04:00,38.46824312969803,39.37965774536133,38.46824312969803,39.37965774536133,5905200,0.025662881347040756
2019-06-04 00:00:00-04:00,39.97084426208391,40.99721145629883,39.93799976013524,40.99721145629883,7043000,0.0410758702220575
2019-06-05 00:00:00-04:00,41.45703145449777,41.522717336260015,40.274654260531605,41.333866119384766,6413300,0.008211647844507564
2019-06-06 00:00:00-04:00,41.284597317024954,42.130326103041725,41.17785737291243,41.925052642822266,6228100,0.014302715398796018
2019-06-07 00:00:00-04:00,41.982531630510394,42.44234220601479,41.769045464262234,42.12211608886719,5391100,0.004700374444936095
2019-06-10 00:00:00-04:00,42.466976073685935,42.778989489929,42.35202343273064,42.384864807128906,5434400,0.006237785340778901
2019-06-11 00:00:00-04:00,42.69688037816228,42.83646482977698,42.33560021025556,42.7297248840332,5144300,0.008136396765061615
2019-06-12 00:00:00-04:00,42.746149647590684,43.222382481791875,42.43413308794012,43.099220275878906,3103900,0.008647268215475234
2019-06-13 00:00:00-04:00,43.25521803566576,43.47691371908719,42.72971854854415,43.419437408447266,4179800,0.007429766258383319
2019-06-14 00:00:00-04:00,43.214173384563935,43.263437014567764,41.875789433490255,41.99895477294922,3919300,-0.03271536252613194
2019-06-17 00:00:00-04:00,41.1039559878653,41.3256516855914,40.274649511309406,40.52097702026367,5787300,-0.03519082226392656
2019-06-18 00:00:00-04:00,40.849423016472784,41.52271978847787,40.56204139386992,40.73447036743164,5014200,0.005268711735682219
2019-06-19 00:00:00-04:00,41.013638153438784,41.251756120044085,39.68346700255913,39.82305145263672,5404000,-0.022374635206344196
2019-06-20 00:00:00-04:00,40.311609644858244,40.71805028485451,39.92158812797955,40.17612838745117,4228300,0.008866144655800268
2019-06-21 00:00:00-04:00,40.08580948911071,40.45530242163643,39.667052920398284,39.708106994628906,9478500,-0.011649240770757019
2019-06-24 00:00:00-04:00,39.83126547365727,40.80836926252532,39.67525875335367,40.7098388671875,4602300,0.02522738927579926
2019-06-25 00:00:00-04:00,40.635931763214316,41.23779176330785,40.2746485023893,40.800148010253906,4005200,0.0022183615946265167
2019-06-26 00:00:00-04:00,40.93152850118129,42.05642936747781,40.8986871266035,41.42418670654297,5244400,0.01529501059977112
2019-06-27 00:00:00-04:00,41.55555619300115,41.990734888707166,41.49068783067554,41.801883697509766,4097200,0.009117788929508208
